date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:23	142245/142245	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:52:32%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/landing/header_one.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/landing/header_one.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/css/style.css)
15:46:27	26278/26278	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Dec%202015%2021:50:47%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/patterns/header-profile-skin-1.png	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/patterns/header-profile-skin-1.png	(from http://webapplayers.com/inspinia_admin-v2.4/css/style.css)
15:46:30	89439/89439	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Dec%202015%2021:52:41%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/landing/word_map.png	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/landing/word_map.png	(from http://webapplayers.com/inspinia_admin-v2.4/css/style.css)
15:46:31	6562/6562	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Dec%202015%2021:50:46%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/patterns/3.png	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/patterns/3.png	(from http://webapplayers.com/inspinia_admin-v2.4/css/style.css)
15:46:33	11104/11104	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Dec%202015%2021:50:46%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/patterns/4.png	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/patterns/4.png	(from http://webapplayers.com/inspinia_admin-v2.4/css/style.css)
15:46:33	33032/33032	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Dec%202015%2021:50:47%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/patterns/header-profile-skin-3.png	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/patterns/header-profile-skin-3.png	(from http://webapplayers.com/inspinia_admin-v2.4/css/style.css)
15:46:33	198865/198865	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Dec%202015%2021:52:31%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/landing/avatar_all.png	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/landing/avatar_all.png	(from http://webapplayers.com/inspinia_admin-v2.4/css/style.css)
15:46:34	203820/203820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:52:35%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/landing/header_two.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/landing/header_two.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/css/style.css)
15:46:37	28211/28211	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Dec%202015%2021:50:47%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/patterns/header-profile-skin-2.png	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/patterns/header-profile-skin-2.png	(from http://webapplayers.com/inspinia_admin-v2.4/css/style.css)
15:46:59	149114/149114	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:33%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/p1.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/p1.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/profile.html)
15:47:14	252814/252814	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:54%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/profile_big.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/profile_big.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/profile.html)
15:47:20	125697/125697	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:35%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/p3.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/p3.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/profile.html)
15:47:31	68954/68954	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:20%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/bootstrap.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/bootstrap.js	(from http://webapplayers.com/inspinia_admin-v2.4/profile.html)
15:47:41	393123/393123	---M--	200	added ('OK')	image/jpeg	etag:%2247819ed156907804795f39a215df6a44-1484092800-20803f0%22	http://24.media.tumblr.com/20a9c501846f50c1271210639987000f/tumblr_n4vje69pJm1st5lhmo1_1280.jpg	Z:/Users/frinkey/Desktop/inspinia/24.media.tumblr.com/20a9c501846f50c1271210639987000f/tumblr_n4vje69pJm1st5lhmo1_1280.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/profile.html)
15:47:41	413697/413697	---M--	200	added ('OK')	image/jpeg	etag:%229208dccaed0e02a016d4adb20537ce69-1484092800-20803f0%22	http://37.media.tumblr.com/9afe602b3e624aff6681b0b51f5a062b/tumblr_n4ef69szs71st5lhmo1_1280.jpg	Z:/Users/frinkey/Desktop/inspinia/37.media.tumblr.com/9afe602b3e624aff6681b0b51f5a062b/tumblr_n4ef69szs71st5lhmo1_1280.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/profile.html)
15:47:41	3740/3740	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:18%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/a6.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/a6.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/contacts.html)
15:47:42	1398/1398	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:54%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/iCheck/custom.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/iCheck/custom.css	(from http://webapplayers.com/inspinia_admin-v2.4/mailbox.html)
15:48:08	4987/4987	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:54%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/iCheck/icheck.min.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/iCheck/icheck.min.js	(from http://webapplayers.com/inspinia_admin-v2.4/mailbox.html)
15:50:34	2505/2505	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:51%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/flot/jquery.flot.symbol.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/flot/jquery.flot.symbol.js	(from http://webapplayers.com/inspinia_admin-v2.4/dashboard_2.html)
15:51:04	11768/11768	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:51%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/flot/jquery.flot.time.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/flot/jquery.flot.time.js	(from http://webapplayers.com/inspinia_admin-v2.4/dashboard_2.html)
15:51:20	104822/104822	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:54:07%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	(from http://webapplayers.com/inspinia_admin-v2.4/dashboard_2.html)
15:51:49	144313/144313	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:54:08%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from http://webapplayers.com/inspinia_admin-v2.4/dashboard_2.html)
15:52:03	11853/11853	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:49%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/easypiechart/jquery.easypiechart.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/easypiechart/jquery.easypiechart.js	(from http://webapplayers.com/inspinia_admin-v2.4/dashboard_2.html)
15:54:48	12370/12370	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:49%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/flot/curvedLines.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/flot/curvedLines.js	(from http://webapplayers.com/inspinia_admin-v2.4/dashboard_3.html)
15:54:48	442/442	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:58%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/morris/morris-0.4.3.min.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/morris/morris-0.4.3.min.css	(from http://webapplayers.com/inspinia_admin-v2.4/dashboard_4_1.html)
15:54:49	33350/33350	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202015%2021:50:06%20GMT	http://webapplayers.com/inspinia_admin-v2.4/dashboard_4.html	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/dashboard_4.html	(from http://webapplayers.com/inspinia_admin-v2.4/layouts.html)
15:54:51	29224/29224	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202015%2021:50:26%20GMT	http://webapplayers.com/inspinia_admin-v2.4/off_canvas_menu.html	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/off_canvas_menu.html	(from http://webapplayers.com/inspinia_admin-v2.4/layouts.html)
15:55:09	169732/169732	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:21%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/dashbard4_2.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/dashbard4_2.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/layouts.html)
15:55:12	31151/31151	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:24%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/demo/flot-demo.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/demo/flot-demo.js	(from http://webapplayers.com/inspinia_admin-v2.4/graph_flot.html)
15:55:18	170428/170428	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:32%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/off_canvas.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/off_canvas.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/layouts.html)
15:55:18	90647/90647	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:54:10%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/morris/raphael-2.1.0.min.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/morris/raphael-2.1.0.min.js	(from http://webapplayers.com/inspinia_admin-v2.4/graph_morris.html)
15:55:19	3091/3091	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:24%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/demo/morris-demo.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/demo/morris-demo.js	(from http://webapplayers.com/inspinia_admin-v2.4/graph_morris.html)
15:55:20	207158/207158	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:21%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/dashbard4_1.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/dashbard4_1.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/layouts.html)
15:55:20	66047/66047	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:54:09%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/morris/morris.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/morris/morris.js	(from http://webapplayers.com/inspinia_admin-v2.4/graph_morris.html)
15:55:21	3299/3299	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:24%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/demo/rickshaw-demo.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/demo/rickshaw-demo.js	(from http://webapplayers.com/inspinia_admin-v2.4/graph_rickshaw.html)
15:55:23	6742/6742	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:24%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/demo/chartjs-demo.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/demo/chartjs-demo.js	(from http://webapplayers.com/inspinia_admin-v2.4/graph_chartjs.html)
15:55:23	76356/76356	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:54:12%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/rickshaw/rickshaw.min.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/rickshaw/rickshaw.min.js	(from http://webapplayers.com/inspinia_admin-v2.4/graph_rickshaw.html)
15:55:24	14053/14053	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:51%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/chartist/chartist.min.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/chartist/chartist.min.css	(from http://webapplayers.com/inspinia_admin-v2.4/graph_chartist.html)
15:55:25	2043/2043	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:51%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/c3/c3.min.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/c3/c3.min.css	(from http://webapplayers.com/inspinia_admin-v2.4/c3.html)
15:55:26	33371/33371	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:28%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/chartist/chartist.min.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/chartist/chartist.min.js	(from http://webapplayers.com/inspinia_admin-v2.4/graph_chartist.html)
15:55:26	144726/144726	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:54:27%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/rickshaw/vendor/d3.v3.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/rickshaw/vendor/d3.v3.js	(from http://webapplayers.com/inspinia_admin-v2.4/graph_rickshaw.html)
15:55:30	278334/278334	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:29%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/full_height.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/full_height.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/layouts.html)
15:55:31	10245/10245	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:51:00%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/summernote/summernote.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/summernote/summernote.css	(from http://webapplayers.com/inspinia_admin-v2.4/mail_compose.html)
15:55:33	142510/142510	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:28%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/c3/c3.min.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/c3/c3.min.js	(from http://webapplayers.com/inspinia_admin-v2.4/c3.html)
15:55:33	146393/146393	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:51:00%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/summernote/summernote-bs3.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/summernote/summernote-bs3.css	(from http://webapplayers.com/inspinia_admin-v2.4/mail_compose.html)
15:55:34	151681/151681	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:36%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/d3/d3.min.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/d3/d3.min.js	(from http://webapplayers.com/inspinia_admin-v2.4/c3.html)
15:55:34	3021/3021	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202015%2021:51:05%20GMT	http://webapplayers.com/inspinia_admin-v2.4/email_templates/action.html	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/email_templates/action.html	(from http://webapplayers.com/inspinia_admin-v2.4/email_template.html)
15:55:34	2923/2923	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202015%2021:51:05%20GMT	http://webapplayers.com/inspinia_admin-v2.4/email_templates/alert.html	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/email_templates/alert.html	(from http://webapplayers.com/inspinia_admin-v2.4/email_template.html)
15:55:35	53789/53789	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:54:15%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/summernote/summernote.min.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/summernote/summernote.min.js	(from http://webapplayers.com/inspinia_admin-v2.4/mail_compose.html)
15:55:37	4308/4308	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202015%2021:51:05%20GMT	http://webapplayers.com/inspinia_admin-v2.4/email_templates/billing.html	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/email_templates/billing.html	(from http://webapplayers.com/inspinia_admin-v2.4/email_template.html)
15:55:49	151080/151080	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:34%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/p2.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/p2.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/mail_detail.html)
15:55:55	113739/113739	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:26%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/email_3.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/email_3.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/email_template.html)
15:55:56	6736/6736	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:49%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/awesome-bootstrap-checkbox/awesome-bootstrap-checkbox.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/awesome-bootstrap-checkbox/awesome-bootstrap-checkbox.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_basic.html)
15:55:58	13061/13061	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:51%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/chosen/chosen.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/chosen/chosen.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:55:58	159488/159488	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:24%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/email_2.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/email_2.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/email_template.html)
15:55:59	3505/3505	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:52%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/colorpicker/bootstrap-colorpicker.min.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/colorpicker/bootstrap-colorpicker.min.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:55:59	228539/228539	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:24%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/jquery-ui-1.10.4.min.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/jquery-ui-1.10.4.min.js	(from http://webapplayers.com/inspinia_admin-v2.4/widgets.html)
15:55:59	3329/3329	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:52%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/cropper/cropper.min.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/cropper/cropper.min.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:55:59	641/641	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:51:01%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/switchery/switchery.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/switchery/switchery.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:00	13997/13997	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:56%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/jasny/jasny-bootstrap.min.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/jasny/jasny-bootstrap.min.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:00	2984/2984	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:58%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/nouslider/jquery.nouislider.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/nouslider/jquery.nouislider.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:00	33679/33679	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:53%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/datapicker/datepicker3.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/datapicker/datepicker3.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:00	3186/3186	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:55%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/ionRangeSlider/ion.rangeSlider.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/ionRangeSlider/ion.rangeSlider.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:00	1859/1859	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:55%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/ionRangeSlider/ion.rangeSlider.skinFlat.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/ionRangeSlider/ion.rangeSlider.skinFlat.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:01	3741/3741	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:51%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/clockpicker/clockpicker.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/clockpicker/clockpicker.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:01	203869/203869	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2021:51:25%20GMT	http://webapplayers.com/inspinia_admin-v2.4/img/email_1.jpg	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/img/email_1.jpg	(from http://webapplayers.com/inspinia_admin-v2.4/email_template.html)
15:56:01	6767/6767	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:53%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/daterangepicker/daterangepicker-bs3.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/daterangepicker/daterangepicker-bs3.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:01	14909/14909	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:50:58%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/select2/select2.min.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/select2/select2.min.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:02	899/899	---MCZ	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202015%2021:51:01%20GMT	http://webapplayers.com/inspinia_admin-v2.4/css/plugins/touchspin/jquery.bootstrap-touchspin.min.css	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/css/plugins/touchspin/jquery.bootstrap-touchspin.min.css	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
15:56:02	50165/50165	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202015%2021:53:31%20GMT	http://webapplayers.com/inspinia_admin-v2.4/js/plugins/chosen/chosen.jquery.js	Z:/Users/frinkey/Desktop/inspinia/webapplayers.com/inspinia_admin-v2.4/js/plugins/chosen/chosen.jquery.js	(from http://webapplayers.com/inspinia_admin-v2.4/form_advanced.html)
